census_tract_fips,population_total,population_under_18,pct_white,pct_black,pct_asian,pct_other,pct_hispanic,pct_white_nh,pct_black_nh,pct_asian_nh,pct_other_nh,median_income,median_income_2010_adj,pct_poverty,pct_poverty_under_18,pct_assisted_income,pct_no_hs,pct_hs,pct_bach,pct_higher_than_bach,pct_hs_dropout,pct_female_hh,pct_single_parent,pct_unemployed,pct_vacant_housing,pct_owner_occupied,median_rent,median_rent_2010_adj,median_home_value,median_home_value_2010_adj,area_m2
261630033,2521,179,83,12,4,1,71,NA,NA,NA,NA,NA,NA,18,27,5,46,43,4,7,19,NA,NA,3,16,1,NA,NA,NA,NA,671400
261630034,1092,266,81,15,4,0,57,NA,NA,NA,NA,NA,NA,22,28,11,71,27,1,1,116,NA,NA,8,20,4,NA,NA,NA,NA,306385
261630035,1370,513,88,9,2,1,60,NA,NA,NA,NA,NA,NA,20,26,3,83,15,1,1,62,NA,NA,2,11,21,NA,NA,NA,NA,445309
261630036,1550,657,69,23,2,6,44,NA,NA,NA,NA,NA,NA,21,25,9,75,23,1,1,50,NA,NA,7,8,28,NA,NA,NA,NA,329934
261630038,3548,1565,38,62,0,0,55,NA,NA,NA,NA,NA,NA,30,37,11,77,22,1,0,39,NA,NA,5,15,34,NA,NA,NA,NA,794536
261630039,3641,1535,61,36,1,2,39,NA,NA,NA,NA,NA,NA,26,30,11,76,23,1,0,57,NA,NA,7,14,33,NA,NA,NA,NA,549546
261630040,2762,1107,42,56,1,1,43,NA,NA,NA,NA,NA,NA,30,33,14,74,23,2,0,47,NA,NA,9,15,22,NA,NA,NA,NA,328624
261630041,2886,1348,21,78,0,0,0,NA,NA,NA,NA,NA,NA,39,48,19,79,21,0,0,39,NA,NA,8,15,37,NA,NA,NA,NA,429990
261630043,2567,919,34,65,0,0,48,NA,NA,NA,NA,NA,NA,37,51,10,73,24,0,3,32,NA,NA,6,16,22,NA,NA,NA,NA,569514
261630051,1668,671,64,35,0,0,56,NA,NA,NA,NA,NA,NA,22,21,11,83,17,0,0,26,NA,NA,7,17,42,NA,NA,NA,NA,948859
261630052,1592,754,86,13,1,1,100,NA,NA,NA,NA,NA,NA,29,28,8,75,24,1,0,45,NA,NA,7,11,44,NA,NA,NA,NA,794548
261630053,2501,1100,31,68,0,0,36,NA,NA,NA,NA,NA,NA,23,28,11,77,21,2,0,39,NA,NA,8,10,46,NA,NA,NA,NA,1779708
26163005399,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
261630054,3215,1067,77,21,1,1,65,NA,NA,NA,NA,NA,NA,19,21,6,75,24,1,1,30,NA,NA,5,11,49,NA,NA,NA,NA,1298098
261630055,2256,817,89,9,0,1,69,NA,NA,NA,NA,NA,NA,11,13,6,73,24,2,1,37,NA,NA,5,9,53,NA,NA,NA,NA,1567612
261630056,1328,432,97,3,0,0,37,NA,NA,NA,NA,NA,NA,11,7,2,82,18,0,0,32,NA,NA,3,6,59,NA,NA,NA,NA,872466
26163005701,2183,749,99,0,0,0,38,NA,NA,NA,NA,NA,NA,17,14,5,77,22,0,1,49,NA,NA,3,5,63,NA,NA,NA,NA,2106593
26163005702,3457,1496,1,98,0,0,0,NA,NA,NA,NA,NA,NA,15,16,6,66,33,1,0,17,NA,NA,4,2,80,NA,NA,NA,NA,1489134
26163005799,109,0,95,3,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,67,33,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
261630058,151,41,100,0,0,0,NA,NA,NA,NA,NA,NA,NA,48,46,7,68,32,0,0,0,NA,NA,0,4,42,NA,NA,NA,NA,963301
261630059,4552,1581,99,0,0,1,43,NA,NA,NA,NA,NA,NA,17,19,4,73,26,1,1,32,NA,NA,3,4,61,NA,NA,NA,NA,700834
261630060,6956,2156,99,0,0,0,36,NA,NA,NA,NA,NA,NA,7,9,2,67,31,2,1,35,NA,NA,4,3,57,NA,NA,NA,NA,877120
261630061,5448,1770,98,1,1,1,42,NA,NA,NA,NA,NA,NA,9,9,1,68,30,0,1,32,NA,NA,2,2,56,NA,NA,NA,NA,1790566
261630062,2106,643,98,1,0,0,67,NA,NA,NA,NA,NA,NA,12,11,3,73,26,0,0,22,NA,NA,4,2,58,NA,NA,NA,NA,267100
261630063,1855,578,99,0,1,1,44,NA,NA,NA,NA,NA,NA,5,4,3,73,25,1,1,36,NA,NA,3,4,46,NA,NA,NA,NA,1411219
261630064,2532,877,97,1,1,1,64,NA,NA,NA,NA,NA,NA,8,11,6,73,27,1,0,43,NA,NA,5,6,55,NA,NA,NA,NA,656497
261630066,3962,1408,78,21,1,1,50,NA,NA,NA,NA,NA,NA,22,25,6,78,20,1,1,52,NA,NA,4,6,38,NA,NA,NA,NA,1053484
261630067,4308,1192,96,2,1,2,32,NA,NA,NA,NA,NA,NA,9,12,5,70,26,3,1,48,NA,NA,4,9,23,NA,NA,NA,NA,621831
261630068,4420,1537,98,0,1,1,35,NA,NA,NA,NA,NA,NA,11,12,3,69,29,1,1,44,NA,NA,7,4,51,NA,NA,NA,NA,791903
261630069,3408,1294,98,0,1,1,48,NA,NA,NA,NA,NA,NA,22,22,7,69,26,1,4,35,NA,NA,5,4,49,NA,NA,NA,NA,459233
261630070,3637,1208,99,0,1,1,57,NA,NA,NA,NA,NA,NA,9,10,5,75,23,1,1,39,NA,NA,5,5,43,NA,NA,NA,NA,548519
261630071,2777,817,99,0,1,1,47,NA,NA,NA,NA,NA,NA,6,9,2,71,27,1,1,32,NA,NA,4,3,51,NA,NA,NA,NA,478941
261630072,1522,527,99,0,1,1,54,NA,NA,NA,NA,NA,NA,7,14,2,73,26,1,0,48,NA,NA,7,3,54,NA,NA,NA,NA,360508
261630073,2528,806,99,0,0,1,30,NA,NA,NA,NA,NA,NA,8,9,2,70,29,1,1,37,NA,NA,3,3,61,NA,NA,NA,NA,649183
261630075,5820,2231,4,96,0,0,100,NA,NA,NA,NA,NA,NA,12,11,4,62,34,2,2,18,NA,NA,7,2,84,NA,NA,NA,NA,1342527
261630076,5811,2275,3,96,0,0,94,NA,NA,NA,NA,NA,NA,12,13,3,66,32,1,1,15,NA,NA,7,1,87,NA,NA,NA,NA,1160869
261630101,3349,1002,98,1,1,0,32,NA,NA,NA,NA,NA,NA,11,12,3,78,19,0,3,29,NA,NA,3,6,50,NA,NA,NA,NA,788357
261630103,3708,1000,96,2,1,1,52,NA,NA,NA,NA,NA,NA,5,5,2,72,23,2,3,16,NA,NA,3,6,63,NA,NA,NA,NA,707411
261630104,2690,768,98,0,0,1,11,NA,NA,NA,NA,NA,NA,10,13,2,65,30,4,1,24,NA,NA,3,5,64,NA,NA,NA,NA,616498
261630105,4299,1430,91,7,1,1,50,NA,NA,NA,NA,NA,NA,11,10,3,72,26,1,1,20,NA,NA,5,5,68,NA,NA,NA,NA,1573934
261630106,3041,873,99,0,1,0,65,NA,NA,NA,NA,NA,NA,5,5,2,71,27,1,0,21,NA,NA,3,4,67,NA,NA,NA,NA,796729
261630107,3408,988,99,1,0,0,45,NA,NA,NA,NA,NA,NA,9,6,1,72,27,1,1,36,NA,NA,3,2,69,NA,NA,NA,NA,628000
261630108,2692,695,97,0,1,2,26,NA,NA,NA,NA,NA,NA,7,7,2,69,26,2,2,26,NA,NA,2,3,53,NA,NA,NA,NA,563019
261630109,3313,954,98,1,0,0,82,NA,NA,NA,NA,NA,NA,7,7,1,77,21,1,1,33,NA,NA,4,4,69,NA,NA,NA,NA,556465
261630110,1342,416,86,13,1,0,70,NA,NA,NA,NA,NA,NA,8,8,4,77,21,1,1,27,NA,NA,4,6,68,NA,NA,NA,NA,287469
261630111,3275,1099,4,96,0,0,NA,NA,NA,NA,NA,NA,NA,16,19,4,60,37,2,1,21,NA,NA,6,2,63,NA,NA,NA,NA,571263
261630112,2759,1086,12,87,0,0,89,NA,NA,NA,NA,NA,NA,14,17,4,70,28,1,1,23,NA,NA,5,4,74,NA,NA,NA,NA,697549
261630113,1958,750,72,28,0,0,25,NA,NA,NA,NA,NA,NA,15,22,5,73,24,1,1,33,NA,NA,9,5,56,NA,NA,NA,NA,448891
261630114,3844,1120,98,1,0,0,0,NA,NA,NA,NA,NA,NA,7,6,2,75,23,1,1,36,NA,NA,2,5,65,NA,NA,NA,NA,882196
261630115,3120,1135,77,21,0,1,39,NA,NA,NA,NA,NA,NA,23,28,6,77,22,1,0,33,NA,NA,5,8,53,NA,NA,NA,NA,412905
261630116,3362,1382,46,53,0,0,69,NA,NA,NA,NA,NA,NA,17,21,7,75,24,0,1,32,NA,NA,4,11,64,NA,NA,NA,NA,393532
261630117,1660,596,53,46,1,1,39,NA,NA,NA,NA,NA,NA,16,21,7,72,26,1,2,24,NA,NA,8,11,54,NA,NA,NA,NA,522874
261630118,1323,390,2,98,0,0,29,NA,NA,NA,NA,NA,NA,22,29,4,70,28,1,1,19,NA,NA,4,3,59,NA,NA,NA,NA,336905
261630119,2661,831,1,99,0,0,54,NA,NA,NA,NA,NA,NA,19,25,7,65,31,3,2,14,NA,NA,2,4,54,NA,NA,NA,NA,323285
261630120,3211,1062,0,99,0,0,0,NA,NA,NA,NA,NA,NA,25,29,9,62,36,1,1,32,NA,NA,7,7,50,NA,NA,NA,NA,397057
261630121,2852,921,2,97,1,0,90,NA,NA,NA,NA,NA,NA,27,29,10,68,30,1,1,15,NA,NA,6,6,47,NA,NA,NA,NA,478373
261630122,3231,1268,16,83,0,1,54,NA,NA,NA,NA,NA,NA,28,33,10,72,25,1,1,32,NA,NA,7,11,53,NA,NA,NA,NA,525579
261630123,2607,1090,15,84,0,1,18,NA,NA,NA,NA,NA,NA,28,30,9,81,18,0,0,23,NA,NA,8,12,53,NA,NA,NA,NA,391476
261630151,3474,355,72,24,3,1,60,NA,NA,NA,NA,NA,NA,14,19,4,38,46,8,9,16,NA,NA,3,13,7,NA,NA,NA,NA,670916
261630152,2626,807,19,76,3,2,77,NA,NA,NA,NA,NA,NA,10,16,5,54,38,3,4,26,NA,NA,7,12,9,NA,NA,NA,NA,417362
261630153,6992,2582,7,93,0,0,80,NA,NA,NA,NA,NA,NA,31,36,10,65,32,1,2,29,NA,NA,6,12,24,NA,NA,NA,NA,602123
261630154,5869,1972,6,94,0,0,95,NA,NA,NA,NA,NA,NA,22,24,8,55,41,2,2,20,NA,NA,5,8,36,NA,NA,NA,NA,755603
261630155,5908,2114,2,97,0,0,54,NA,NA,NA,NA,NA,NA,16,20,5,65,33,1,1,27,NA,NA,6,5,45,NA,NA,NA,NA,584911
261630156,2001,689,2,97,0,0,83,NA,NA,NA,NA,NA,NA,8,8,3,53,45,2,0,20,NA,NA,4,5,70,NA,NA,NA,NA,247159
261630157,3052,1103,3,97,0,0,100,NA,NA,NA,NA,NA,NA,17,21,8,55,42,2,1,11,NA,NA,4,5,55,NA,NA,NA,NA,553319
261630158,2421,810,2,97,0,0,100,NA,NA,NA,NA,NA,NA,13,18,4,59,35,5,1,19,NA,NA,7,3,61,NA,NA,NA,NA,324655
261630159,3610,1352,5,95,0,0,100,NA,NA,NA,NA,NA,NA,22,23,7,57,39,2,1,22,NA,NA,6,8,46,NA,NA,NA,NA,581748
261630160,2728,1050,1,98,0,0,100,NA,NA,NA,NA,NA,NA,18,18,5,61,39,0,0,25,NA,NA,5,4,53,NA,NA,NA,NA,209925
261630161,3782,1279,5,95,0,0,0,NA,NA,NA,NA,NA,NA,14,12,5,59,39,1,1,25,NA,NA,6,7,37,NA,NA,NA,NA,666492
261630162,3480,1189,3,96,0,0,33,NA,NA,NA,NA,NA,NA,18,18,8,60,36,2,2,14,NA,NA,5,3,47,NA,NA,NA,NA,329962
261630163,4703,1734,2,98,0,0,0,NA,NA,NA,NA,NA,NA,17,17,6,59,39,1,1,25,NA,NA,7,14,26,NA,NA,NA,NA,422296
261630164,5626,2152,2,98,0,0,63,NA,NA,NA,NA,NA,NA,24,27,9,67,32,1,0,29,NA,NA,7,6,37,NA,NA,NA,NA,432531
261630165,2980,1125,9,91,0,0,41,NA,NA,NA,NA,NA,NA,16,17,5,63,34,1,1,22,NA,NA,4,8,33,NA,NA,NA,NA,498111
261630166,4729,1998,5,95,0,0,100,NA,NA,NA,NA,NA,NA,16,21,9,64,35,1,0,29,NA,NA,7,5,55,NA,NA,NA,NA,550674
261630167,4073,1658,8,91,0,0,0,NA,NA,NA,NA,NA,NA,18,22,10,58,40,1,0,39,NA,NA,6,7,38,NA,NA,NA,NA,446411
261630168,5490,1966,5,94,0,0,100,NA,NA,NA,NA,NA,NA,13,14,6,42,44,5,9,15,NA,NA,5,3,61,NA,NA,NA,NA,922795
261630169,4611,1329,7,92,1,0,81,NA,NA,NA,NA,NA,NA,13,16,5,41,47,7,5,16,NA,NA,3,5,44,NA,NA,NA,NA,742708
261630170,7514,2645,23,76,0,0,96,NA,NA,NA,NA,NA,NA,13,14,4,63,33,2,2,11,NA,NA,4,6,63,NA,NA,NA,NA,1511363
261630171,6050,2116,14,85,1,0,85,NA,NA,NA,NA,NA,NA,11,12,5,42,44,6,8,24,NA,NA,5,3,71,NA,NA,NA,NA,866768
261630172,5274,1781,9,91,0,0,95,NA,NA,NA,NA,NA,NA,9,12,4,45,46,4,5,18,NA,NA,5,4,61,NA,NA,NA,NA,811330
261630173,2780,1012,2,98,0,0,68,NA,NA,NA,NA,NA,NA,15,16,5,59,40,1,1,25,NA,NA,5,3,65,NA,NA,NA,NA,716432
261630174,2400,795,2,97,0,1,100,NA,NA,NA,NA,NA,NA,26,26,9,63,36,0,1,19,NA,NA,4,8,43,NA,NA,NA,NA,491712
261630175,2813,1068,8,91,1,0,65,NA,NA,NA,NA,NA,NA,23,25,12,71,28,0,1,25,NA,NA,6,8,30,NA,NA,NA,NA,348255
26163017601,6649,2517,2,98,0,0,0,NA,NA,NA,NA,NA,NA,20,22,5,60,36,2,1,28,NA,NA,5,8,50,NA,NA,NA,NA,844466
26163017602,4148,1391,3,97,0,0,94,NA,NA,NA,NA,NA,NA,20,24,6,62,36,1,1,17,NA,NA,4,3,38,NA,NA,NA,NA,642395
26163017603,3922,1214,5,95,0,0,84,NA,NA,NA,NA,NA,NA,11,10,4,46,43,5,5,10,NA,NA,4,4,48,NA,NA,NA,NA,664606
26163017604,7768,2540,1,98,0,0,39,NA,NA,NA,NA,NA,NA,13,16,6,55,39,3,3,24,NA,NA,5,5,34,NA,NA,NA,NA,849355
261630177,3757,1213,2,97,0,0,0,NA,NA,NA,NA,NA,NA,12,16,6,51,43,4,2,19,NA,NA,5,5,46,NA,NA,NA,NA,352410
261630178,4937,1246,2,98,0,0,33,NA,NA,NA,NA,NA,NA,17,22,6,50,44,3,2,25,NA,NA,5,8,15,NA,NA,NA,NA,432198
261630179,3960,1411,1,98,0,0,22,NA,NA,NA,NA,NA,NA,17,19,6,64,32,2,2,25,NA,NA,7,7,44,NA,NA,NA,NA,327423
261630180,5163,1819,1,99,0,0,49,NA,NA,NA,NA,NA,NA,24,29,11,61,36,1,3,32,NA,NA,8,15,39,NA,NA,NA,NA,523794
261630181,3536,854,10,89,0,0,72,NA,NA,NA,NA,NA,NA,18,19,5,44,39,10,7,20,NA,NA,6,6,35,NA,NA,NA,NA,557608
261630182,3155,1085,1,98,0,0,100,NA,NA,NA,NA,NA,NA,21,22,9,53,42,2,3,24,NA,NA,7,6,36,NA,NA,NA,NA,421483
261630183,4061,1343,3,97,0,0,96,NA,NA,NA,NA,NA,NA,16,17,6,53,40,4,4,20,NA,NA,7,5,34,NA,NA,NA,NA,413837
261630184,4449,1374,3,96,1,0,88,NA,NA,NA,NA,NA,NA,18,20,9,62,35,2,1,30,NA,NA,6,9,17,NA,NA,NA,NA,333004
261630185,3633,1304,2,98,0,0,0,NA,NA,NA,NA,NA,NA,21,23,5,60,32,3,5,23,NA,NA,5,6,53,NA,NA,NA,NA,547180
261630186,2409,782,6,94,0,0,NA,NA,NA,NA,NA,NA,NA,21,16,4,60,30,4,6,26,NA,NA,7,11,42,NA,NA,NA,NA,460195
261630187,3684,1343,1,99,0,0,0,NA,NA,NA,NA,NA,NA,40,47,16,72,26,1,1,34,NA,NA,8,22,15,NA,NA,NA,NA,219049
261630188,3677,1188,4,95,0,0,14,NA,NA,NA,NA,NA,NA,26,30,8,71,27,1,1,23,NA,NA,3,5,32,NA,NA,NA,NA,382063
261630189,5255,1143,22,78,1,0,52,NA,NA,NA,NA,NA,NA,23,31,6,59,35,4,2,25,NA,NA,4,14,18,NA,NA,NA,NA,540439
261630190,2024,452,27,72,1,0,NA,NA,NA,NA,NA,NA,NA,9,10,7,47,40,6,8,23,NA,NA,2,3,60,NA,NA,NA,NA,635783
261630191,2559,859,23,76,1,0,40,NA,NA,NA,NA,NA,NA,6,7,4,52,38,4,6,16,NA,NA,4,6,52,NA,NA,NA,NA,405821
261630201,5095,1975,5,95,0,0,81,NA,NA,NA,NA,NA,NA,17,21,6,60,37,2,1,18,NA,NA,4,4,66,NA,NA,NA,NA,886471
261630202,2681,1162,11,89,0,0,100,NA,NA,NA,NA,NA,NA,20,18,7,67,31,1,1,28,NA,NA,8,13,85,NA,NA,NA,NA,642773
26163020301,5422,1749,23,77,0,0,49,NA,NA,NA,NA,NA,NA,6,6,2,47,46,3,4,9,NA,NA,3,3,81,NA,NA,NA,NA,1288820
26163020302,4901,1502,41,58,1,0,96,NA,NA,NA,NA,NA,NA,9,12,1,43,48,4,5,17,NA,NA,4,2,77,NA,NA,NA,NA,1304180
26163020401,4061,1284,48,51,0,0,100,NA,NA,NA,NA,NA,NA,6,8,2,44,48,5,3,25,NA,NA,5,2,71,NA,NA,NA,NA,965708
26163020402,2941,749,81,19,0,0,63,NA,NA,NA,NA,NA,NA,3,5,0,40,49,7,4,13,NA,NA,2,3,72,NA,NA,NA,NA,949823
26163020501,2373,669,96,3,1,0,61,NA,NA,NA,NA,NA,NA,1,0,1,55,42,2,1,23,NA,NA,2,1,82,NA,NA,NA,NA,990205
26163020502,3602,859,98,2,0,0,41,NA,NA,NA,NA,NA,NA,4,4,1,50,43,3,4,18,NA,NA,3,1,77,NA,NA,NA,NA,987297
261630206,4871,1248,89,11,1,0,51,NA,NA,NA,NA,NA,NA,1,2,1,51,42,5,3,20,NA,NA,4,3,83,NA,NA,NA,NA,1909758
26163020701,3564,1074,71,28,1,0,82,NA,NA,NA,NA,NA,NA,12,15,3,49,44,5,2,19,NA,NA,5,4,65,NA,NA,NA,NA,985203
26163020702,3342,936,66,33,1,0,0,NA,NA,NA,NA,NA,NA,6,4,1,56,40,3,2,19,NA,NA,2,2,70,NA,NA,NA,NA,981456
261630208,3978,1516,46,53,1,0,11,NA,NA,NA,NA,NA,NA,10,12,5,52,44,2,2,18,NA,NA,4,5,70,NA,NA,NA,NA,764791
261630209,5116,1927,24,76,0,0,52,NA,NA,NA,NA,NA,NA,10,12,3,57,40,3,1,22,NA,NA,5,8,66,NA,NA,NA,NA,731319
261630210,4338,1630,38,62,0,0,21,NA,NA,NA,NA,NA,NA,9,14,4,49,43,4,4,16,NA,NA,6,6,72,NA,NA,NA,NA,1101533
261630211,1084,440,15,85,0,0,27,NA,NA,NA,NA,NA,NA,27,33,6,59,39,2,0,6,NA,NA,1,14,70,NA,NA,NA,NA,370979
261630212,2099,813,11,89,0,0,72,NA,NA,NA,NA,NA,NA,19,20,5,57,40,1,2,12,NA,NA,6,6,55,NA,NA,NA,NA,485537
261630213,2517,789,7,92,0,0,0,NA,NA,NA,NA,NA,NA,10,10,3,49,44,3,3,20,NA,NA,5,10,36,NA,NA,NA,NA,441456
261630251,4167,1366,12,87,0,0,80,NA,NA,NA,NA,NA,NA,6,7,3,45,45,6,4,26,NA,NA,3,3,64,NA,NA,NA,NA,1093771
261630252,5724,2412,13,86,0,1,82,NA,NA,NA,NA,NA,NA,8,10,5,53,43,2,2,22,NA,NA,4,5,79,NA,NA,NA,NA,1126575
261630253,5531,2285,25,75,0,0,85,NA,NA,NA,NA,NA,NA,11,11,3,56,41,3,0,31,NA,NA,7,4,85,NA,NA,NA,NA,1190482
261630254,3775,1191,58,41,1,0,0,NA,NA,NA,NA,NA,NA,13,15,3,59,36,2,3,36,NA,NA,6,4,58,NA,NA,NA,NA,1246682
261630255,680,167,70,29,1,1,0,NA,NA,NA,NA,NA,NA,19,27,1,44,53,2,1,20,NA,NA,3,4,57,NA,NA,NA,NA,430474
26163025601,4208,1384,85,14,1,0,49,NA,NA,NA,NA,NA,NA,8,10,2,49,46,2,2,25,NA,NA,3,3,77,NA,NA,NA,NA,1034708
26163025602,1109,353,89,10,1,0,0,NA,NA,NA,NA,NA,NA,7,3,1,41,51,6,2,12,NA,NA,1,3,72,NA,NA,NA,NA,317246
261630257,7789,2216,80,20,0,0,55,NA,NA,NA,NA,NA,NA,4,3,2,48,44,5,3,12,NA,NA,2,4,69,NA,NA,NA,NA,1527055
26163025801,4220,1286,74,26,1,0,23,NA,NA,NA,NA,NA,NA,4,4,1,44,46,6,5,18,NA,NA,4,3,85,NA,NA,NA,NA,935462
26163025802,4157,1175,73,26,1,0,24,NA,NA,NA,NA,NA,NA,6,8,1,38,46,7,8,7,NA,NA,4,2,82,NA,NA,NA,NA,946599
26163025901,4785,1585,53,47,0,0,95,NA,NA,NA,NA,NA,NA,6,7,2,42,48,5,5,8,NA,NA,3,2,79,NA,NA,NA,NA,989747
26163025902,5905,2142,41,58,1,1,48,NA,NA,NA,NA,NA,NA,6,7,3,45,48,4,3,21,NA,NA,5,4,73,NA,NA,NA,NA,1016824
261630260,4443,1600,49,51,0,0,100,NA,NA,NA,NA,NA,NA,6,8,3,50,45,3,2,29,NA,NA,4,3,79,NA,NA,NA,NA,1278586
26163026101,3094,1252,29,70,0,0,76,NA,NA,NA,NA,NA,NA,7,7,4,53,44,1,2,27,NA,NA,5,5,80,NA,NA,NA,NA,751548
26163026102,9274,4126,13,87,0,0,66,NA,NA,NA,NA,NA,NA,12,16,6,60,39,1,1,30,NA,NA,6,5,77,NA,NA,NA,NA,1536226
26163026201,3016,1046,18,82,0,0,78,NA,NA,NA,NA,NA,NA,6,4,1,42,47,7,4,13,NA,NA,2,1,87,NA,NA,NA,NA,681855
26163026202,2856,1007,38,62,0,0,39,NA,NA,NA,NA,NA,NA,10,12,2,44,49,4,4,9,NA,NA,4,5,78,NA,NA,NA,NA,621835
261630263,7676,3082,11,88,0,0,50,NA,NA,NA,NA,NA,NA,14,15,5,56,40,2,1,19,NA,NA,6,4,68,NA,NA,NA,NA,1289525
261630264,7721,2670,28,71,1,1,41,NA,NA,NA,NA,NA,NA,7,8,4,50,37,5,8,11,NA,NA,4,3,73,NA,NA,NA,NA,1304128
26163030101,3105,131,97,3,1,0,77,NA,NA,NA,NA,NA,NA,2,0,1,27,44,13,16,5,NA,NA,2,3,9,NA,NA,NA,NA,2809100
26163030102,5666,2443,83,16,1,1,26,NA,NA,NA,NA,NA,NA,5,5,0,12,37,20,31,6,NA,NA,2,2,88,NA,NA,NA,NA,1310087
26163030201,6986,2468,18,82,0,0,53,NA,NA,NA,NA,NA,NA,4,4,1,35,49,7,8,15,NA,NA,2,1,94,NA,NA,NA,NA,1278568
26163030202,8013,2791,23,76,0,0,17,NA,NA,NA,NA,NA,NA,6,5,2,34,46,9,11,15,NA,NA,2,3,74,NA,NA,NA,NA,1271540
26163030203,4787,1418,28,71,0,0,73,NA,NA,NA,NA,NA,NA,4,3,1,41,49,6,5,6,NA,NA,3,1,83,NA,NA,NA,NA,1306966
26163030301,4484,1418,29,70,1,0,66,NA,NA,NA,NA,NA,NA,4,5,1,36,48,6,10,6,NA,NA,3,2,91,NA,NA,NA,NA,1179382
26163030302,3947,941,75,22,2,1,0,NA,NA,NA,NA,NA,NA,3,3,1,30,47,11,12,8,NA,NA,1,1,81,NA,NA,NA,NA,1582539
26163030303,4036,1165,53,46,1,0,24,NA,NA,NA,NA,NA,NA,3,3,2,38,47,7,9,5,NA,NA,1,1,92,NA,NA,NA,NA,1109818
26163030401,2284,530,63,36,1,0,0,NA,NA,NA,NA,NA,NA,1,0,1,34,50,7,9,3,NA,NA,5,2,85,NA,NA,NA,NA,748527
26163030402,2190,621,36,64,0,0,100,NA,NA,NA,NA,NA,NA,4,3,1,33,53,8,6,12,NA,NA,1,1,96,NA,NA,NA,NA,664795
26163030403,2946,1084,19,81,0,0,0,NA,NA,NA,NA,NA,NA,2,2,0,28,51,10,10,12,NA,NA,1,1,95,NA,NA,NA,NA,650883
26163030404,6510,1858,33,66,0,0,22,NA,NA,NA,NA,NA,NA,5,5,4,43,46,5,6,9,NA,NA,4,1,88,NA,NA,NA,NA,1770698
26163030501,3095,1121,3,97,0,0,NA,NA,NA,NA,NA,NA,NA,10,9,4,59,39,2,0,16,NA,NA,2,2,91,NA,NA,NA,NA,650870
26163030502,5068,1806,3,97,0,0,NA,NA,NA,NA,NA,NA,NA,15,13,4,60,38,2,0,22,NA,NA,7,2,90,NA,NA,NA,NA,1293278
26163030601,2119,739,25,74,1,0,0,NA,NA,NA,NA,NA,NA,5,6,1,27,53,8,12,11,NA,NA,3,1,89,NA,NA,NA,NA,643338
26163030602,4756,1355,26,73,0,0,65,NA,NA,NA,NA,NA,NA,4,3,1,36,46,5,12,14,NA,NA,2,2,77,NA,NA,NA,NA,1294966
26163030701,2743,752,81,19,0,0,0,NA,NA,NA,NA,NA,NA,3,3,0,19,38,19,23,9,NA,NA,1,2,83,NA,NA,NA,NA,1475645
26163030702,2768,964,74,25,1,0,26,NA,NA,NA,NA,NA,NA,1,0,0,11,37,17,35,0,NA,NA,1,1,95,NA,NA,NA,NA,1398718
26163035101,5521,1567,99,0,1,0,58,NA,NA,NA,NA,NA,NA,5,4,0,60,37,2,1,14,NA,NA,2,1,88,NA,NA,NA,NA,1334816
26163035102,5383,1643,99,1,0,0,88,NA,NA,NA,NA,NA,NA,3,3,1,62,34,2,2,12,NA,NA,3,1,83,NA,NA,NA,NA,1304183
26163035201,6962,2102,99,0,1,0,49,NA,NA,NA,NA,NA,NA,5,4,1,62,36,1,1,14,NA,NA,2,1,90,NA,NA,NA,NA,1452835
26163035202,5786,1769,99,0,0,0,60,NA,NA,NA,NA,NA,NA,4,3,1,66,32,1,1,11,NA,NA,2,1,89,NA,NA,NA,NA,1269360
26163035301,6069,2018,99,0,1,0,37,NA,NA,NA,NA,NA,NA,4,6,1,55,43,1,1,8,NA,NA,2,0,94,NA,NA,NA,NA,1241146
26163035302,4431,1572,99,0,0,0,67,NA,NA,NA,NA,NA,NA,4,3,1,40,55,3,3,12,NA,NA,3,1,93,NA,NA,NA,NA,2789312
26163035401,2417,837,100,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,1,34,59,4,3,5,NA,NA,2,1,95,NA,NA,NA,NA,3984054
26163035402,3194,998,100,0,0,0,100,NA,NA,NA,NA,NA,NA,3,5,0,47,49,2,2,18,NA,NA,2,0,82,NA,NA,NA,NA,702828
26163035403,2513,679,99,0,1,0,44,NA,NA,NA,NA,NA,NA,4,4,0,47,45,4,3,4,NA,NA,1,1,84,NA,NA,NA,NA,660710
26163035404,1946,629,99,0,0,0,100,NA,NA,NA,NA,NA,NA,4,0,1,54,45,1,0,9,NA,NA,1,1,84,NA,NA,NA,NA,658488
26163035501,2219,687,98,1,1,0,87,NA,NA,NA,NA,NA,NA,1,0,1,40,53,3,4,17,NA,NA,3,2,64,NA,NA,NA,NA,1160986
26163035502,4625,1237,99,0,0,0,51,NA,NA,NA,NA,NA,NA,5,7,1,46,48,4,3,13,NA,NA,3,1,70,NA,NA,NA,NA,1290412
